Time, IP-address, port, IP-address, port, num, rand, bytes, Throughput
20220705193341,192.168.1.2,35336,192.168.1.3,5001,1,249.0-250.0,158063172,1264505376
20220705193342,192.168.1.2,35336,192.168.1.3,5001,1,250.0-251.0,208420276,1667362208
20220705193343,192.168.1.2,35336,192.168.1.3,5001,1,251.0-252.0,226525004,1812200032
20220705193344,192.168.1.2,35336,192.168.1.3,5001,1,252.0-253.0,212825992,1702607936
20220705193345,192.168.1.2,35336,192.168.1.3,5001,1,253.0-254.0,197049860,1576398880
20220705193346,192.168.1.2,35336,192.168.1.3,5001,1,254.0-255.0,182195152,1457561216
20220705193347,192.168.1.2,35336,192.168.1.3,5001,1,255.0-256.0,211739172,1693913376
20220705193348,192.168.1.2,35336,192.168.1.3,5001,1,256.0-257.0,192480580,1539844640
20220705193349,192.168.1.2,35336,192.168.1.3,5001,1,257.0-258.0,170050068,1360400544
20220705193350,192.168.1.2,35336,192.168.1.3,5001,1,258.0-259.0,157664680,1261317440
20220705193351,192.168.1.2,35336,192.168.1.3,5001,1,259.0-260.0,221554228,1772433824
20220705193352,192.168.1.2,35336,192.168.1.3,5001,1,260.0-261.0,228269784,1826158272
20220705193353,192.168.1.2,35336,192.168.1.3,5001,1,261.0-262.0,196716288,1573730304
20220705193354,192.168.1.2,35336,192.168.1.3,5001,1,262.0-263.0,179615420,1436923360
20220705193355,192.168.1.2,35336,192.168.1.3,5001,1,263.0-264.0,192316908,1538535264
20220705193356,192.168.1.2,35336,192.168.1.3,5001,1,264.0-265.0,199959140,1599673120
20220705193357,192.168.1.2,35336,192.168.1.3,5001,1,265.0-266.0,155007456,1240059648
20220705193358,192.168.1.2,35336,192.168.1.3,5001,1,266.0-267.0,221130340,1769042720
20220705193359,192.168.1.2,35336,192.168.1.3,5001,1,267.0-268.0,141896792,1135174336
20220705193400,192.168.1.2,35336,192.168.1.3,5001,1,268.0-269.0,192506108,1540048864
20220705193401,192.168.1.2,35336,192.168.1.3,5001,1,269.0-270.0,231523100,1852184800
20220705193402,192.168.1.2,35336,192.168.1.3,5001,1,270.0-271.0,184964056,1479712448
20220705193403,192.168.1.2,35336,192.168.1.3,5001,1,271.0-272.0,211127160,1689017280
20220705193404,192.168.1.2,35336,192.168.1.3,5001,1,272.0-273.0,122609264,980874112
20220705193405,192.168.1.2,35336,192.168.1.3,5001,1,273.0-274.0,191856344,1534850752
20220705193406,192.168.1.2,35336,192.168.1.3,5001,1,274.0-275.0,161089160,1288713280
20220705193407,192.168.1.2,35336,192.168.1.3,5001,1,275.0-276.0,212687452,1701499616
20220705193408,192.168.1.2,35336,192.168.1.3,5001,1,276.0-277.0,174942820,1399542560
